SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
-1,1,-1,-6,4,5.6,0,0.5,10.3,2,5.3,13
1,1,-1,-5,2,15.0,0,1.0,1.9,2,2.7,154
-1,-1,-1,-14,9,6.0,2,2.6,4.4,2,1.7,2035
-1,1,-1,-7,11,9.7,3,7.8,12.1,2,2.1,1914
-1,1,-1,-5,4,8.8,0,1.0,1.9,2,2.5,894
-1,1,1,1,7,20.0,0,0.9,26.3,3,5.1,1090
1,-1,-1,-21,7,11.8,2,5.0,6.3,2,4.7,2106
1,-1,1,30,6,11.2,2,6.5,11.1,2,4.4,1907
1,1,-1,-9,5,7.8,0,0.8,13.3,2,7.3,1667
-1,-1,1,20,11,17.7,1,1.4,19.9,2,7.0,1912
1,-1,1,9,4,17.2,0,0.6,1.9,2,4.0,2141
-1,-1,-1,-7,5,17.7,0,1.0,12.4,2,3.8,306
1,1,-1,-8,4,12.5,4,3.4,11.1,2,3.4,243
1,-1,1,20,7,0.0,5,6.0,5.1,2,3.5,1443
-1,-1,1,7,12,18.1,8,5.5,6.0,2,1.5,2273
-1,-1,-1,-2,6,6.5,0,1.0,25.8,3,3.9,1503
-1,-1,-1,-7,5,15.0,0,0.8,25.0,3,4.2,2387
-1,-1,-1,-29,3,10.0,1,1.3,6.4,2,1.6,1200
-1,1,1,18,1,21.2,1,1.4,24.7,3,3.8,699
1,-1,1,10,3,3.8,0,0.8,22.0,3,4.3,462
1,-1,1,7,5,21.8,5,2.8,2.9,2,8.1,189
-1,-1,1,3,13,9.0,2,2.2,10.6,2,2.4,1844
-1,1,-1,-27,5,15.1,0,0.9,20.4,2,5.1,2220
1,-1,1,14,9,12.1,14,12.6,17.3,2,6.6,792
-1,-1,-1,-5,10,9.9,2,2.3,5.1,2,0.4,1105
-1,1,1,2,7,4.5,6,8.1,12.3,2,4.0,1747
1,1,-1,-5,5,9.9,1,2.0,17.2,2,4.0,2466
1,1,1,1,1,22.2,2,2.9,4.1,2,5.7,119
-1,1,1,4,6,0.4,1,1.9,23.1,3,4.6,1053
1,-1,1,7,13,11.7,0,0.8,2.3,2,2.2,1797
1,1,1,6,14,19.5,1,1.7,17.3,2,7.2,1805
1,-1,1,3,1,11.6,1,4.3,23.8,3,3.1,22
-1,-1,1,4,7,8.2,0,0.8,21.4,2,6.8,2087
-1,1,1,10,3,12.5,15,11.9,5.0,2,1.2,1143
1,-1,-1,-11,5,11.9,0,1.3,13.0,2,8.8,1747
-1,1,1,3,12,17.3,0,1.2,3.8,2,3.4,2456
-1,1,-1,-4,4,9.5,9,6.9,17.3,2,4.3,264
1,1,-1,-15,1,10.2,0,0.8,19.2,2,3.6,705
-1,-1,1,10,2,4.9,0,0.7,24.9,3,4.0,987
-1,-1,1,13,2,8.0,1,1.7,9.3,2,2.3,1206
1,1,-1,-9,8,10.5,0,1.0,16.2,2,4.5,1556
-1,-1,-1,-9,1,14.1,0,0.8,20.2,2,5.6,590
1,1,-1,-7,3,11.7,0,0.8,24.6,3,5.0,237
-1,1,1,18,4,15.9,0,0.9,25.5,3,6.8,974
1,-1,1,11,6,7.6,0,1.7,2.9,2,0.0,2606
-1,-1,1,31,5,7.3,2,4.4,4.4,2,2.7,2427
1,-1,1,15,12,1.9,0,1.0,26.0,3,4.4,2208
-1,1,1,2,3,1.0,3,3.1,12.7,2,3.0,902
-1,1,-1,-11,4,5.5,1,1.6,8.9,2,3.4,1860
-1,-1,-1,-11,9,4.1,2,1.3,18.1,2,3.8,2122
1,-1,1,21,10,8.2,1,1.3,16.8,2,4.5,831
1,1,1,21,1,6.1,0,0.9,21.8,3,3.2,173
1,-1,-1,-7,4,16.4,7,6.8,7.7,2,2.1,402
1,-1,1,5,4,8.3,2,2.3,5.4,2,1.1,443
-1,1,-1,-7,6,5.5,0,0.7,14.9,2,3.1,1909
1,-1,-1,-8,1,4.0,1,3.2,10.3,2,3.4,2860
-1,-1,1,7,13,10.8,0,1.0,19.2,2,6.5,2726
1,-1,1,53,12,9.8,0,1.0,24.6,3,5.5,1519
1,-1,1,9,13,13.5,0,0.2,2.8,2,3.5,1522
-1,1,-1,-10,20,18.2,8,6.4,21.2,2,3.8,2811
-1,1,1,35,1,11.2,3,5.8,21.0,2,4.1,663
-1,-1,-1,-18,12,3.0,1,1.9,19.9,2,3.9,2588
1,1,-1,-11,10,9.4,2,2.1,24.8,3,5.9,2727
1,-1,1,26,1,12.9,0,0.7,0.5,2,3.0,2332
-1,1,1,22,7,4.0,0,0.0,1.6,2,1.6,890
1,1,-1,-27,2,6.8,0,0.8,3.7,2,1.0,1541
1,-1,1,10,1,5.4,0,1.0,23.4,3,4.0,96
1,-1,1,9,9,24.0,0,0.9,1.3,2,2.0,1567
1,1,-1,-17,6,7.1,1,3.3,14.4,2,3.1,854
-1,1,-1,-19,5,13.1,0,0.8,2.1,2,1.5,1011
-1,-1,-1,-4,4,0.6,1,1.3,25.2,3,4.1,2167
1,-1,1,4,3,12.7,2,1.8,7.3,2,3.0,1304
1,1,-1,-3,3,17.7,7,5.5,9.4,2,1.9,351
-1,1,-1,-20,3,6.2,0,0.9,25.2,3,3.8,1168
1,-1,-1,-12,4,15.2,0,0.8,3.3,2,3.4,2585
-1,-1,1,6,10,12.1,5,4.8,5.0,2,2.3,2690
-1,1,-1,-9,2,15.1,2,3.8,3.6,2,0.6,52
1,-1,1,25,7,17.7,0,1.8,24.0,3,0.4,990
1,1,-1,-8,5,21.5,3,3.4,3.9,2,3.3,1997
-1,-1,-1,-12,13,20.0,0,0.3,2.6,2,5.1,2580
1,-1,-1,-5,3,13.0,2,3.3,19.4,2,4.8,34
-1,1,1,7,4,17.3,0,0.9,26.0,3,9.1,1060
-1,1,-1,-12,8,16.5,9,7.6,12.5,2,0.9,1513
-1,-1,1,14,3,11.1,7,7.9,8.6,2,2.1,1013
-1,-1,1,20,2,7.6,1,2.7,20.6,2,5.7,324
-1,-1,1,8,6,12.6,0,0.7,21.6,2,6.8,2868
1,-1,1,4,2,0.0,0,1.0,6.8,2,1.1,303
-1,1,-1,-4,4,15.4,4,3.9,25.8,3,7.2,1472
-1,-1,1,20,7,0.0,0,0.0,4.2,2,0.1,723
-1,-1,1,6,10,4.3,0,1.1,1.4,2,2.5,731
-1,-1,-1,-12,2,0.0,3,4.1,24.7,3,1.7,114
1,-1,1,7,3,15.0,0,0.7,3.3,2,3.1,426
1,-1,1,6,8,14.6,0,0.9,4.0,2,3.0,906
1,-1,-1,-7,10,19.1,0,1.1,2.3,2,2.4,1951
-1,1,1,11,4,11.0,0,0.8,24.7,3,10.0,472
1,1,-1,-2,9,16.3,9,7.1,16.8,2,3.5,2770
-1,-1,-1,-29,3,12.0,2,1.9,11.4,2,5.7,1296
-1,1,-1,-22,6,11.0,2,2.8,8.8,2,1.6,1205
-1,-1,-1,-16,5,21.8,0,0.7,20.1,2,8.5,1261
-1,1,1,8,1,0.0,0,0.8,20.8,2,4.7,648
-1,1,1,22,5,5.4,0,1.0,23.8,3,3.9,988
-1,1,-1,-3,2,13.3,0,0.7,13.3,2,5.2,506
-1,1,1,12,15,7.4,0,0.9,22.5,3,12.0,2233
1,-1,1,4,2,11.0,0,0.8,23.1,3,7.5,256
1,-1,-1,-17,5,9.7,0,0.0,2.6,2,0.3,1484
1,1,-1,-4,7,7.4,0,0.8,22.1,2,3.0,2582
-1,-1,1,2,16,18.1,0,1.1,27.3,3,5.0,2221
-1,1,1,2,9,9.9,0,7.3,16.5,2,3.6,1701
1,-1,1,6,14,5.0,0,0.8,3.5,2,4.7,2173
-1,1,-1,-1,16,7.0,0,0.8,24.4,3,3.1,2804
-1,1,-1,-2,3,7.2,13,13.8,12.5,2,5.4,1541
1,1,1,4,4,15.9,0,0.8,23.8,3,11.0,449
-1,1,1,7,1,17.1,3,1.9,23.0,2,3.2,2836
-1,-1,-1,-14,2,18.4,0,0.9,3.5,2,0.1,563
-1,-1,1,10,2,9.6,1,1.5,14.1,2,4.0,1276
-1,-1,-1,-6,6,8.8,1,1.1,4.1,2,0.0,765
1,1,1,1,14,6.5,7,6.2,21.5,2,2.2,2612
-1,1,-1,-6,10,17.7,0,1.3,22.7,3,9.9,2410
1,-1,1,15,13,19.0,0,1.3,23.9,3,5.2,2038
1,-1,-1,-17,3,0.0,0,0.1,2.5,2,4.4,1331
1,1,-1,-14,5,8.0,0,2.2,2.0,2,0.6,193
-1,1,1,3,14,8.8,15,14.4,3.0,2,4.7,2669
1,1,-1,-8,2,14.3,0,0.8,19.6,2,3.8,386
-1,1,-1,-11,11,10.1,0,0.7,27.5,3,5.4,2267
1,1,1,11,10,4.1,0,1.1,7.2,2,2.1,2715
1,1,1,24,4,10.6,0,0.8,4.9,2,6.4,423
-1,-1,1,8,11,9.4,0,0.8,15.6,2,4.0,1658
1,-1,-1,-4,4,20.8,0,0.7,7.2,2,1.6,43
-1,-1,1,5,20,10.4,0,0.6,22.9,3,4.6,2441
1,-1,1,12,10,4.4,2,3.1,25.2,3,3.9,1701
-1,-1,-1,-8,2,18.4,5,6.0,27.2,3,2.7,591
-1,-1,1,22,1,17.6,3,3.2,17.5,2,4.6,292
1,-1,-1,-3,8,3.2,0,0.5,2.1,2,3.3,16
-1,-1,-1,-2,4,24.0,0,0.8,4.5,2,4.0,295
1,-1,-1,-6,2,2.3,0,1.6,32.9,3,7.2,1396
-1,1,1,4,21,13.6,0,0.9,24.3,3,7.2,2285
-1,-1,-1,-15,3,19.2,0,0.7,22.5,3,7.0,1576
1,1,-1,-3,1,13.1,1,1.6,5.6,2,2.1,967
-1,1,-1,-7,2,11.2,2,2.2,2.8,2,1.4,596
1,-1,1,16,10,6.4,0,0.9,26.8,3,4.8,850
1,1,-1,-5,8,10.3,2,3.3,6.8,2,2.8,2550
1,1,-1,-7,2,5.9,0,1.0,4.3,2,4.9,79
-1,-1,1,7,4,11.5,14,13.2,23.8,3,4.8,932
-1,-1,-1,-11,5,4.8,3,3.4,2.9,2,1.5,811
-1,-1,1,12,7,11.5,0,1.1,4.1,2,1.4,1281
-1,-1,1,14,5,6.0,0,0.8,25.1,3,7.7,1932
-1,1,1,2,9,6.0,3,5.5,8.1,2,0.9,788
1,1,1,24,15,7.4,3,6.8,5.1,2,1.9,1885
1,1,-1,-3,2,12.1,1,1.0,20.1,2,3.7,542
-1,-1,1,16,4,13.4,3,2.6,9.5,2,1.3,2780
-1,1,1,11,10,11.4,0,0.8,18.4,2,5.1,1777
-1,1,1,6,5,20.7,1,1.3,24.2,3,6.1,2004
-1,-1,1,7,6,15.0,2,3.6,4.9,2,0.6,1975
-1,1,-1,-13,3,1.1,0,1.7,1.2,2,0.0,2834
-1,-1,-1,-9,10,11.9,0,0.8,24.3,3,4.7,2825
1,1,-1,-8,6,13.0,0,0.8,20.1,2,6.6,2076
-1,1,-1,-16,5,5.8,0,1.5,17.9,2,4.7,2796
1,1,1,6,12,3.0,0,0.8,22.9,3,6.3,2720
1,-1,1,11,9,12.7,2,3.2,2.7,2,1.5,2087
-1,-1,1,5,1,7.8,0,0.8,21.4,2,4.8,703
-1,-1,-1,-16,9,10.7,0,1.0,17.1,2,4.9,1583
-1,-1,1,5,10,3.3,0,1.5,27.2,3,5.0,2453
-1,1,-1,-2,13,18.4,0,1.2,23.4,3,6.7,1967
-1,-1,1,32,4,3.4,6,5.1,9.8,2,1.9,1148
-1,-1,1,9,1,10.2,0,0.0,3.3,2,1.9,96
1,1,1,7,13,22.1,1,1.5,3.2,2,18.4,1889
-1,1,-1,-17,3,0.0,1,1.8,4.6,2,4.0,288
-1,1,1,11,7,11.4,8,5.4,21.2,3,3.4,1565
1,1,1,14,3,3.0,5,6.1,19.3,2,3.5,278
1,1,-1,-5,2,11.2,2,2.8,2.3,2,1.8,2658
-1,-1,-1,-4,3,14.8,6,4.1,12.2,2,3.0,1308
1,-1,1,5,15,8.2,5,6.3,22.9,3,3.5,814
-1,1,-1,-4,16,15.6,9,9.6,23.9,3,5.7,1927
1,1,1,17,3,15.4,0,0.7,6.5,2,2.4,1877
-1,-1,1,6,6,17.5,1,1.7,4.6,2,3.0,1629
-1,1,-1,-6,3,6.0,5,4.7,8.8,2,0.7,133
1,1,1,2,3,11.8,3,5.2,5.7,2,1.9,1200
1,-1,1,13,8,17.1,0,1.4,22.5,2,8.7,1611
-1,-1,-1,-7,4,13.8,1,2.0,5.8,2,4.7,748
-1,1,-1,-3,1,18.1,0,0.5,3.5,2,2.3,883
1,1,-1,-2,6,20.1,0,0.6,2.4,2,1.5,2726
-1,1,-1,-5,10,6.6,0,0.8,23.1,3,6.0,2863
-1,1,-1,-14,1,14.7,0,0.8,18.7,2,6.3,529
-1,1,1,6,11,11.0,0,0.9,23.5,3,7.0,1960
1,-1,-1,-17,9,9.7,0,1.7,20.0,2,6.5,1885
-1,-1,1,7,3,2.5,0,0.7,22.5,3,5.9,2095
-1,-1,-1,-18,12,7.2,4,5.2,11.1,2,8.3,2780
1,1,1,5,17,20.9,2,3.9,24.3,3,7.7,1963
1,-1,1,5,1,5.3,0,0.8,28.4,3,5.5,1190
1,1,-1,-39,6,13.5,0,1.7,1.9,2,2.3,1518
1,-1,-1,-22,1,20.8,5,3.9,6.3,2,2.3,475
1,-1,1,13,1,16.0,0,0.8,4.2,2,2.3,356
-1,1,1,4,7,8.7,0,1.1,24.6,3,7.3,2708
-1,1,-1,-6,3,12.9,1,2.0,7.0,2,1.7,1401
1,1,1,19,4,12.3,0,0.2,3.0,2,4.6,2148
1,1,-1,-21,2,12.6,10,9.7,17.4,2,1.7,249
1,-1,1,21,3,14.5,0,0.7,1.5,2,2.0,220
-1,-1,1,7,15,3.7,3,2.8,2.8,2,0.8,2474
1,1,-1,-17,3,12.4,6,6.0,19.6,2,5.2,1253
1,-1,1,3,5,24.0,1,0.5,2.3,2,3.2,1633
1,-1,1,15,13,13.4,7,8.6,3.4,2,3.5,2694
1,1,1,5,12,10.9,4,3.2,14.3,2,2.5,2771
-1,1,-1,-9,8,17.0,8,6.8,24.6,3,3.2,1559
1,-1,-1,-3,12,24.0,0,0.1,1.4,2,1.8,2036
-1,1,-1,-29,4,14.4,0,0.8,24.0,3,9.0,2768
-1,1,1,2,21,10.3,3,3.2,5.8,2,2.2,2621
-1,1,1,7,9,11.4,0,0.8,22.4,3,6.4,2324
1,-1,1,9,2,19.1,6,5.5,5.5,2,5.6,537
-1,-1,1,7,18,13.0,0,0.8,2.9,2,2.4,1685
-1,-1,-1,-13,18,13.5,3,4.2,7.2,2,2.9,2531
-1,-1,-1,-17,1,0.0,0,0.8,21.9,2,2.8,1382
1,1,-1,-5,14,5.0,5,4.7,15.7,2,4.7,1638
1,1,1,24,5,10.7,0,1.1,24.4,3,3.2,1665
-1,1,-1,-5,2,6.4,0,1.0,24.2,3,5.5,2715
1,-1,-1,-6,16,19.3,6,4.8,5.3,2,1.5,2184
1,1,-1,-4,3,6.6,0,0.8,24.4,3,14.2,985
-1,-1,-1,-2,10,8.3,0,0.4,8.8,2,4.1,2756
1,-1,1,12,6,7.7,0,1.2,3.0,2,2.1,1485
-1,1,1,2,11,1.7,0,0.7,8.2,2,2.1,2256
1,-1,1,7,2,19.4,0,0.8,3.8,2,2.7,234
-1,1,-1,-17,2,9.8,5,5.4,16.2,2,3.8,73
-1,1,-1,-16,8,20.0,1,2.2,4.0,2,2.1,1796
1,1,1,21,5,11.2,0,1.1,25.8,3,13.3,2102
1,1,1,9,4,12.8,12,11.2,5.9,2,5.8,1280
1,-1,1,1,2,0.0,1,2.1,5.2,2,8.0,1905
-1,-1,1,5,5,13.1,0,1.0,23.5,3,5.8,247
1,1,-1,-7,8,13.0,0,0.9,18.4,2,9.3,1341
-1,-1,1,7,5,15.0,0,0.8,21.1,2,5.0,1193
-1,-1,1,5,8,5.8,0,1.1,25.6,3,6.9,1926
1,1,-1,-13,2,11.0,2,1.8,18.3,2,5.6,416
1,-1,-1,-21,1,13.9,0,1.2,24.9,3,4.2,423
-1,-1,-1,-24,2,13.0,0,0.7,3.6,2,1.4,587
-1,-1,-1,-22,10,7.9,1,1.5,8.1,2,3.8,2079
-1,-1,1,7,10,4.1,0,0.5,8.1,2,1.9,2395
-1,-1,1,2,4,24.0,1,2.6,3.8,2,4.4,1105
-1,-1,1,14,3,11.7,1,2.3,6.3,2,1.0,2313
-1,-1,1,18,3,18.7,0,1.0,22.3,3,5.1,882
-1,1,-1,-4,6,10.3,0,0.7,18.5,2,5.9,1109
-1,1,1,11,3,12.9,0,0.8,24.6,3,3.4,1046
-1,-1,-1,-12,7,8.6,0,0.8,23.5,3,5.6,2670
-1,-1,1,22,13,1.0,4,7.2,23.5,2,3.1,2115
1,1,-1,-2,1,17.8,6,5.5,18.6,2,2.8,463
-1,-1,-1,-4,6,10.5,1,1.3,5.6,2,2.6,2041
1,-1,1,13,10,24.0,0,0.2,1.5,2,1.4,750
-1,1,-1,-8,1,14.8,1,5.0,5.8,2,1.2,216
1,-1,-1,-10,4,10.6,2,2.2,15.0,2,3.7,161
-1,1,1,5,21,14.1,6,4.2,13.0,2,1.3,2256
1,1,-1,-16,10,20.6,1,2.6,16.5,2,4.5,1838
-1,1,-1,-16,7,17.4,8,6.3,2.0,2,4.0,855
-1,-1,1,12,15,3.1,3,2.7,7.6,2,1.9,3105
-1,1,-1,-8,2,14.2,0,2.2,0.8,2,1.1,350
1,-1,-1,-1,2,21.8,0,0.6,3.8,2,3.0,1298
-1,1,1,14,1,13.5,0,1.0,18.2,2,7.7,498
-1,1,1,2,16,20.8,4,3.0,6.0,2,0.8,2620
-1,-1,1,25,10,11.9,14,11.3,18.8,2,6.0,1897
1,1,1,5,4,11.0,0,0.7,24.9,3,6.9,2236
1,-1,-1,-12,5,9.2,0,1.5,24.0,3,4.7,1206
1,1,-1,-2,9,24.0,0,0.1,4.4,2,3.9,2674
1,-1,1,6,10,10.2,0,0.6,0.7,2,3.5,1539
-1,-1,-1,-7,2,19.2,0,0.2,1.6,2,1.6,265
1,1,-1,-7,11,8.0,0,0.8,6.5,2,1.7,2710
-1,-1,1,7,10,17.3,0,1.3,24.6,3,15.8,2480
-1,-1,-1,-5,1,8.8,1,3.7,23.3,2,4.5,621
-1,1,-1,-8,8,2.2,5,7.6,6.7,2,3.6,1882
-1,1,-1,-4,14,12.5,12,9.5,3.7,2,3.0,1642
1,-1,1,25,13,10.0,0,0.0,1.1,2,0.1,1739
1,-1,1,4,21,17.9,1,1.5,4.3,2,0.7,2197
-1,-1,1,2,2,17.4,0,0.6,1.3,2,5.1,633
-1,1,1,29,1,16.0,0,0.9,25.0,3,16.3,1181
-1,1,1,18,3,13.8,0,1.0,23.1,2,7.5,1109
-1,-1,1,2,10,1.0,5,10.0,23.5,3,4.3,1048
1,1,-1,-8,10,19.0,6,6.3,1.2,2,1.5,1674
1,-1,-1,-1,1,7.2,5,3.5,5.7,2,3.4,1188
1,1,-1,-4,5,20.2,0,0.7,5.7,2,2.1,2074
1,1,-1,-2,5,15.1,0,0.8,18.0,2,3.8,1843
1,1,-1,-7,2,19.4,6,5.8,4.7,2,3.5,493
-1,-1,-1,-16,3,5.7,2,4.2,1.8,2,1.5,1167
1,1,-1,-2,17,1.4,3,2.0,11.2,2,3.9,2541
-1,1,-1,-11,2,9.4,0,1.2,5.5,2,1.9,1149
-1,-1,1,27,1,6.8,0,0.5,18.0,2,5.1,682
-1,-1,1,20,11,19.0,6,5.3,24.0,3,4.2,1900
-1,-1,-1,-5,15,8.2,2,2.2,8.6,2,3.2,1908
-1,-1,1,12,3,24.0,0,0.0,3.5,2,2.1,2842
1,1,1,7,5,10.6,0,3.2,14.8,2,4.4,315
-1,-1,-1,-2,6,0.0,0,1.0,6.4,2,1.2,799
1,1,1,27,4,0.0,2,2.6,28.7,3,6.0,722
-1,1,1,2,11,0.0,0,1.2,5.4,2,2.1,2469
-1,-1,-1,-3,9,12.8,0,0.7,23.7,3,4.4,2263
1,-1,1,20,5,18.8,0,0.2,3.0,2,2.7,1970
1,-1,-1,-3,9,11.1,0,0.6,4.1,2,2.5,2836
-1,1,-1,-4,10,0.0,0,0.8,23.7,3,5.2,2177
-1,1,-1,-4,11,16.4,6,7.7,4.8,2,2.2,1843
-1,1,-1,-27,5,0.0,6,5.7,15.9,2,4.5,324
1,1,1,7,5,17.2,3,2.1,14.2,2,3.2,978
1,-1,-1,-7,1,18.8,6,5.4,7.8,2,2.2,61
-1,-1,-1,-5,6,7.9,3,3.6,15.3,2,3.1,950
1,1,-1,-8,1,14.0,2,2.0,4.6,2,1.1,674
1,1,1,1,7,13.7,0,0.8,24.2,3,7.5,1605
-1,-1,1,8,1,10.5,0,0.9,19.4,2,5.4,2701
1,-1,1,5,5,14.4,0,0.0,2.9,2,2.4,185
1,1,1,7,5,12.3,0,0.8,24.4,3,2.7,1617
-1,-1,-1,-23,1,12.9,0,1.0,22.5,3,5.9,491
-1,1,-1,-14,1,6.2,0,0.8,26.1,3,6.6,686
-1,1,-1,-9,4,6.4,7,6.0,18.5,3,2.6,1158
1,-1,-1,-2,2,18.2,0,1.3,25.1,3,12.1,447
1,1,-1,-10,12,8.0,1,3.0,10.1,2,1.5,1647
-1,1,-1,-15,9,0.4,0,1.5,15.9,2,5.0,1759
-1,-1,-1,-8,7,3.3,0,1.0,17.4,2,5.9,2786
-1,1,1,24,1,12.3,0,1.5,20.1,2,5.8,707
1,1,-1,-6,1,12.4,0,1.0,24.6,3,7.2,89
-1,1,-1,-21,6,10.8,0,2.1,20.1,2,5.2,168
-1,1,-1,-16,10,12.1,0,0.9,19.4,2,9.2,1988
-1,-1,-1,-24,2,14.0,0,0.8,24.2,3,8.0,473
-1,1,-1,-11,14,17.0,9,6.1,16.1,2,4.2,1776
-1,1,-1,-9,8,10.3,0,0.9,13.9,2,5.8,1833
-1,-1,-1,-28,1,14.0,0,0.7,6.7,2,1.0,74
1,-1,1,5,7,14.7,0,0.8,19.5,2,5.1,932
1,-1,1,11,8,3.9,2,2.4,19.8,2,3.2,2500
1,-1,1,2,9,17.4,0,0.4,0.6,2,0.3,2512
-1,-1,-1,-26,1,11.3,0,0.8,25.8,3,6.6,68
-1,-1,1,40,5,16.7,0,0.9,24.8,3,15.2,1981
-1,1,-1,-10,1,14.9,0,0.9,24.5,3,5.9,647
-1,-1,1,8,7,12.2,1,3.6,20.5,2,5.4,1928
-1,1,-1,-5,15,12.6,0,0.8,23.4,3,5.0,885
1,1,-1,-8,5,13.8,0,1.0,3.9,2,4.0,2022
-1,1,-1,-4,10,11.7,0,1.1,22.1,3,6.7,1824
-1,-1,1,18,2,10.5,1,1.5,20.4,2,4.3,1075
1,1,-1,-30,6,7.8,0,0.0,5.2,2,1.9,1520
1,1,-1,-31,2,4.7,1,2.9,4.8,2,3.5,182
1,1,1,7,4,9.6,1,1.4,14.2,2,7.1,1168
-1,-1,1,3,7,15.2,4,4.3,17.4,2,5.1,917
-1,1,-1,-11,7,18.8,0,0.9,21.9,3,2.3,2418
-1,1,1,14,1,5.7,0,0.9,18.6,2,4.4,647
1,-1,-1,-6,7,5.0,2,2.0,8.4,2,1.7,1473
-1,-1,1,11,16,3.8,8,5.8,5.3,2,2.6,2299
-1,1,-1,-12,8,24.0,0,0.0,1.4,2,0.8,2577
-1,1,1,24,10,5.5,0,0.7,22.6,3,10.5,1773
-1,-1,-1,-11,1,13.2,0,0.6,23.3,3,4.5,1087
-1,-1,1,7,9,0.0,0,1.0,23.1,3,4.9,2805
1,1,-1,-3,7,6.0,3,2.9,5.2,2,1.3,2036
1,-1,1,31,8,11.0,0,0.7,3.9,2,4.6,2597
-1,1,1,5,22,14.5,0,0.6,18.7,2,0.2,2398
1,-1,-1,-2,4,15.4,0,0.7,0.9,2,4.6,177
1,1,1,5,2,14.2,0,0.7,12.5,2,5.1,587
1,1,-1,-4,7,2.0,7,8.7,21.7,2,5.6,1399
1,1,1,1,3,10.6,0,1.3,4.6,2,1.9,225
-1,-1,-1,-2,20,0.0,6,6.1,23.0,2,2.3,1441
-1,-1,1,16,2,17.2,5,5.3,5.2,2,4.3,55
1,1,1,2,4,20.6,0,0.6,3.6,2,2.5,779
-1,-1,-1,-3,6,1.3,2,1.9,11.5,2,4.1,1353
1,1,1,27,3,16.4,2,3.4,5.7,2,3.3,517
1,1,1,17,6,8.2,3,2.4,1.3,2,4.5,1307
1,1,-1,-25,4,17.7,0,0.7,20.2,2,2.9,1826
-1,-1,-1,-12,6,15.0,2,2.9,9.7,2,2.8,971
1,-1,1,27,17,20.8,5,4.5,12.8,2,4.0,1705
1,-1,1,8,9,19.6,6,4.7,5.6,2,0.7,828
1,-1,1,5,5,11.0,2,2.3,4.8,2,2.6,861
-1,-1,-1,-4,13,8.1,2,2.1,4.9,2,2.3,2636
1,1,-1,-7,2,13.3,1,1.6,17.5,2,1.9,650
1,1,-1,-15,12,11.4,1,1.7,3.8,2,1.3,1705
1,1,-1,-19,7,17.1,2,2.0,3.1,2,3.0,947
-1,1,-1,-16,6,19.0,0,0.8,24.5,3,4.8,1906
-1,1,1,9,4,5.0,7,6.4,21.0,2,5.0,1033
-1,-1,-1,-20,1,15.6,0,1.4,20.7,3,1.2,584
-1,-1,1,6,3,0.0,1,1.4,41.7,3,8.6,1441
-1,1,-1,-4,11,10.4,15,12.9,13.6,2,2.2,850
1,-1,1,12,10,8.9,0,1.1,2.4,2,0.0,2320
1,1,1,14,4,18.7,2,3.4,4.0,2,3.2,217
-1,1,1,4,2,13.5,0,0.8,12.5,2,3.2,101
1,-1,-1,-6,8,9.7,4,4.3,4.8,2,3.5,61
1,1,-1,-18,3,16.3,1,2.2,25.3,3,7.1,43
1,-1,1,3,22,24.0,0,0.1,2.3,2,3.0,2370
1,-1,1,2,3,20.2,0,1.1,3.7,2,1.8,1468
-1,1,-1,-23,7,2.3,1,0.9,9.7,2,3.0,1843
-1,1,-1,-6,4,18.2,2,1.0,17.3,2,3.0,426
1,-1,-1,-38,11,15.3,0,0.8,4.8,2,3.3,1746
-1,-1,1,8,5,7.2,1,1.6,9.6,2,2.5,1883
-1,-1,1,8,9,4.2,1,1.7,19.4,2,0.7,838
1,-1,-1,-1,2,8.0,0,0.8,22.2,3,7.9,206
-1,-1,1,12,1,1.3,2,6.2,3.2,2,2.3,621
1,1,-1,-5,15,10.7,13,11.4,14.8,2,3.9,1707
-1,1,-1,-5,9,13.4,0,1.0,25.3,3,6.1,1834
-1,1,1,11,9,11.8,0,1.2,15.6,2,4.8,1524
-1,-1,1,16,10,1.8,3,5.2,14.9,2,1.6,2054
1,-1,-1,-6,1,14.0,0,0.8,1.3,2,0.2,631
1,-1,1,28,2,10.3,0,0.9,16.0,2,4.4,506
1,-1,-1,-8,6,15.0,1,1.3,20.7,2,6.1,2119
1,1,1,5,6,10.6,3,2.8,10.1,2,4.2,1771
-1,1,-1,-10,5,14.9,9,9.4,3.9,2,1.6,252
1,1,1,24,5,8.3,0,0.6,22.8,3,6.8,256
1,-1,-1,-17,12,6.9,4,6.9,10.0,2,2.9,1990
1,-1,1,3,6,21.6,0,1.2,25.2,3,4.7,1029
-1,1,-1,-3,1,0.0,3,2.8,28.9,3,4.6,1
1,-1,1,9,17,20.7,1,1.9,4.0,2,8.7,1866
-1,-1,-1,-6,6,17.1,8,7.3,20.4,2,6.9,1277
1,1,-1,-12,9,4.5,1,2.2,12.7,2,3.4,2612
1,1,1,7,8,9.5,2,2.6,24.6,3,2.3,2748
1,1,-1,-6,8,11.4,0,1.0,15.0,2,5.7,1950
-1,-1,-1,-9,3,1.8,4,6.1,13.2,2,1.7,515
1,1,1,3,6,13.5,0,2.0,17.0,2,6.2,778
