SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
0,-1,1,26,5,24.0,0,0.3,4.2,2,0.5,831
0,1,1,16,19,10.5,0,0.9,24.2,3,6.3,2199
0,1,-1,-22,2,10.7,0,1.4,19.3,2,4.3,138
0,1,1,8,3,9.2,3,3.1,18.0,2,4.7,244
1,-1,-1,-15,10,17.8,5,4.3,24.7,3,6.6,1757
0,1,-1,-8,1,15.0,8,9.8,5.6,2,1.6,611
1,1,-1,-7,4,13.6,12,10.5,12.6,2,1.6,112
0,1,-1,-17,12,10.6,0,0.7,5.2,2,2.1,795
0,-1,1,8,4,10.5,17,13.9,18.0,2,4.1,934
0,-1,-1,-4,8,0.0,7,4.3,15.5,2,2.5,720
0,1,1,11,11,9.7,0,0.7,24.8,3,4.7,1989
0,1,1,8,10,16.0,3,3.2,1.8,2,1.9,1646
0,1,-1,-12,17,15.4,3,2.4,24.7,3,3.2,2634
1,-1,-1,-7,11,11.4,0,1.1,16.0,2,3.2,1655
1,-1,1,5,8,12.5,0,1.3,20.1,2,6.9,2651
0,-1,-1,-7,14,0.3,1,1.5,18.0,2,1.9,1628
0,-1,-1,-18,3,21.9,0,0.0,12.0,2,11.0,539
0,1,-1,-21,5,15.7,0,1.2,22.0,3,6.9,1973
1,1,1,7,8,23.1,0,1.3,5.6,2,2.5,1750
1,1,-1,-20,3,7.2,2,2.9,5.7,2,1.8,251
1,1,-1,-14,6,0.0,4,4.0,21.0,2,4.0,821
0,1,-1,-18,3,6.4,6,5.4,15.2,2,4.5,2784
0,-1,1,8,7,6.9,0,0.8,22.2,3,4.9,1616
1,-1,1,16,2,15.1,0,0.5,4.4,2,2.7,1292
1,-1,1,7,13,14.8,1,1.5,4.6,2,2.3,2624
0,-1,-1,-4,15,1.9,3,4.8,18.8,2,1.8,2452
0,1,1,2,11,0.0,2,1.9,27.8,3,3.5,1442
1,1,1,6,9,16.0,0,0.3,6.3,2,7.8,962
1,1,1,8,16,12.0,11,11.7,20.8,2,5.3,2270
1,-1,-1,-4,8,7.3,1,5.3,1.8,2,0.9,1056
0,1,-1,-4,16,10.4,2,2.6,3.6,2,1.5,2561
0,-1,-1,-25,7,9.1,0,0.7,22.9,3,4.4,2849
0,1,1,11,9,1.1,0,0.7,23.6,2,3.2,1720
1,-1,1,14,4,14.5,1,1.6,22.3,2,2.9,509
0,-1,-1,-16,4,24.0,0,0.1,2.0,2,2.2,2655
0,1,-1,-9,8,13.1,0,0.7,22.3,3,4.8,796
0,-1,1,23,4,18.5,0,0.9,23.9,3,6.3,773
0,1,1,10,11,14.0,3,2.7,19.8,2,5.6,2104
0,-1,-1,-1,11,6.9,1,3.2,8.9,2,0.8,2512
0,1,-1,-5,5,21.5,0,0.2,2.3,2,0.8,1635
0,1,-1,-13,10,14.0,3,2.7,6.7,2,0.5,1588
0,-1,-1,-9,2,21.8,0,1.0,22.9,3,9.4,547
0,1,-1,-8,11,4.9,12,9.7,22.5,2,5.2,1723
1,-1,1,16,1,19.2,7,4.6,3.9,2,3.6,582
1,-1,1,3,3,14.1,2,2.6,20.4,2,4.9,167
1,1,-1,-3,3,13.4,2,3.4,2.6,2,2.1,801
1,-1,-1,-2,2,21.0,0,3.8,22.4,3,5.4,1218
1,-1,1,10,1,24.0,1,0.4,0.8,2,3.1,687
1,-1,-1,-9,6,13.7,0,0.8,0.6,2,7.3,2425
0,1,1,4,10,9.7,2,3.1,5.8,2,2.1,1579
0,-1,-1,-3,4,8.9,1,2.1,20.0,2,4.0,1135
1,-1,-1,-23,5,2.5,0,1.8,13.9,2,3.4,2243
1,1,-1,-15,10,6.0,0,1.5,17.5,2,4.4,918
0,1,1,12,10,0.0,4,4.0,3.0,2,3.1,1005
1,-1,-1,-7,1,20.0,0,0.1,3.4,2,3.6,366
0,1,-1,-6,7,24.0,0,0.2,2.2,2,1.5,2844
0,1,-1,-7,9,5.6,1,5.9,8.2,2,1.6,1984
1,-1,-1,-11,2,16.2,0,0.8,24.6,3,4.7,2333
0,1,-1,-16,3,15.0,0,0.0,22.4,3,11.0,1624
1,1,-1,-14,4,18.0,0,0.4,2.7,2,2.4,813
0,1,-1,-31,9,1.9,1,1.5,18.6,2,3.6,2787
1,1,-1,-7,4,13.7,0,0.8,4.2,2,2.6,2351
0,1,-1,-35,8,15.6,1,0.6,6.8,2,3.0,2100
1,-1,1,1,7,10.0,1,4.7,6.0,2,2.9,920
1,1,-1,-14,12,17.3,0,0.9,25.7,3,4.8,1919
1,1,-1,-10,16,17.6,7,6.0,25.0,3,3.8,1866
1,1,-1,-9,1,10.8,1,1.6,6.7,2,3.0,690
0,-1,1,25,1,11.7,0,1.2,1.2,2,2.9,600
1,1,-1,-10,7,10.5,0,1.2,26.8,3,5.0,2404
1,1,1,5,13,24.0,0,0.1,3.3,2,1.3,2757
0,1,1,1,4,9.0,2,3.0,12.9,2,2.6,1378
0,-1,1,7,4,18.5,1,1.0,22.6,3,5.0,1008
0,-1,1,11,1,9.6,3,3.8,13.3,2,3.4,705
1,1,1,16,7,14.1,0,0.7,1.5,2,1.6,2150
1,-1,-1,-6,29,13.0,0,1.1,21.6,2,6.1,2622
0,-1,1,7,9,9.2,0,0.8,26.7,3,10.0,1540
0,1,1,12,5,9.5,1,1.3,16.2,2,5.7,2851
0,1,1,19,1,18.0,8,6.4,15.5,2,2.9,130
0,1,1,11,10,12.4,3,3.0,20.1,2,2.9,2434
0,-1,-1,-1,4,15.8,4,3.0,3.1,2,3.8,1162
0,-1,1,11,6,11.1,0,1.0,23.9,3,7.5,1963
0,-1,-1,-2,1,4.3,2,2.6,8.3,2,1.6,325
1,1,1,7,6,17.2,1,1.7,24.6,3,4.8,1588
1,1,1,18,8,14.3,2,4.8,14.7,2,4.0,1523
1,-1,-1,-28,18,19.8,1,1.8,5.0,2,1.6,2540
0,-1,-1,-1,1,20.0,2,2.2,7.8,2,4.8,680
0,-1,1,8,13,9.0,2,2.5,3.6,2,2.1,2628
1,1,1,12,1,1.0,0,1.8,1.9,2,0.4,573
1,-1,-1,-3,4,21.3,1,1.4,8.1,2,4.0,1721
1,1,-1,-8,1,21.6,0,0.7,25.7,3,4.7,502
1,-1,1,6,4,5.0,0,6.6,23.1,3,4.3,1090
0,1,1,5,3,11.6,0,1.2,25.3,3,6.8,956
1,1,-1,-4,13,20.3,0,0.8,24.8,3,4.5,2349
1,-1,1,7,7,15.7,0,1.3,13.0,2,3.8,1980
0,1,-1,-53,1,13.5,2,2.6,20.1,2,5.4,666
1,-1,-1,-16,15,24.0,0,0.0,1.1,2,1.9,2826
0,1,-1,-8,7,18.6,0,0.9,1.8,2,1.1,1727
0,-1,-1,-4,17,19.5,7,5.5,4.4,2,2.0,2613
0,1,-1,-4,4,10.0,0,0.8,25.2,3,2.7,1376
0,-1,1,11,7,8.2,0,4.6,22.3,2,4.0,1986
0,1,-1,-8,16,18.5,0,0.5,2.8,2,1.4,1629
0,-1,-1,-1,5,16.4,1,3.1,23.9,3,4.1,1647
0,1,1,21,10,19.4,0,1.1,25.6,3,6.9,1601
0,-1,-1,-8,6,6.0,2,3.9,11.6,2,3.5,2847
1,-1,1,10,2,5.1,0,0.7,23.7,3,5.3,508
1,1,-1,-33,1,15.7,6,6.9,5.5,2,0.6,195
1,-1,1,28,5,3.1,2,4.7,18.9,2,8.8,2131
0,1,1,5,11,15.3,3,4.0,6.5,2,2.2,1854
1,-1,1,11,12,3.9,3,9.5,21.3,2,4.3,1966
1,1,1,16,5,6.8,1,0.9,22.1,3,6.9,2310
1,-1,1,24,1,16.2,0,0.4,1.8,2,4.2,45
0,-1,1,4,2,16.1,0,0.9,25.9,3,5.3,152
0,-1,1,6,2,18.0,1,1.0,23.2,3,6.3,564
1,-1,-1,-5,10,2.1,0,1.0,25.5,3,4.5,1856
1,-1,-1,-1,19,4.7,5,7.4,20.0,2,5.6,2299
0,1,-1,-20,2,20.3,4,3.5,0.7,2,3.2,121
1,-1,-1,-8,9,9.3,0,1.0,23.9,3,5.0,2654
1,-1,-1,-9,12,16.5,0,1.5,4.1,2,0.0,1692
1,1,1,5,6,11.6,0,0.8,22.4,3,4.4,3145
1,1,-1,-25,3,19.7,5,5.2,2.6,2,0.4,429
1,-1,-1,-7,4,1.9,3,5.5,7.6,2,2.7,257
1,1,-1,-21,7,10.3,2,2.3,2.8,2,3.0,1552
0,-1,1,13,28,12.6,12,11.6,14.6,2,4.0,2374
1,-1,-1,-6,2,14.0,12,10.1,15.4,2,1.9,33
1,1,1,7,8,18.8,0,0.8,1.6,2,2.3,296
0,1,-1,-7,7,20.0,1,2.1,25.4,3,5.4,1569
1,1,-1,-17,4,0.0,6,4.7,5.9,2,2.8,255
1,1,1,9,12,16.0,0,0.7,4.5,2,1.7,1570
0,1,-1,-16,7,20.3,0,0.0,24.8,3,8.5,2069
1,-1,-1,-4,6,6.0,4,3.0,18.0,2,4.3,1192
1,-1,1,12,3,11.6,0,0.0,11.0,2,3.7,1751
1,-1,1,7,3,11.4,3,3.0,25.7,3,5.0,1286
0,1,1,3,6,13.0,0,0.9,23.9,2,7.7,797
1,1,-1,-5,1,17.8,6,6.2,18.1,2,5.3,27
1,-1,-1,-4,11,14.4,4,1.6,11.3,2,3.1,2664
0,-1,1,22,8,24.0,0,1.4,1.8,2,2.0,1101
0,-1,-1,-5,2,21.6,0,1.8,2.6,2,1.8,1281
0,1,-1,-8,12,16.4,0,0.8,23.8,3,6.5,2459
1,1,-1,-11,4,9.3,3,3.3,19.1,2,3.9,2728
1,-1,-1,-9,1,18.8,3,2.6,3.9,2,2.5,1187
0,-1,1,7,2,17.8,0,0.8,17.5,2,6.8,271
1,-1,1,11,13,13.7,8,9.9,18.8,2,7.9,893
1,-1,1,18,10,6.4,0,1.0,12.9,2,5.9,727
0,-1,1,21,3,6.1,3,4.7,6.4,2,1.4,405
1,1,-1,-14,10,9.2,0,1.3,5.8,2,2.1,1622
0,1,-1,-17,13,5.5,0,1.0,22.8,3,13.3,1920
1,1,1,8,2,16.3,0,0.8,24.5,3,5.9,1222
0,1,-1,-10,9,7.7,0,0.9,24.2,3,9.6,2081
1,-1,-1,-6,2,17.9,0,1.1,1.7,2,3.6,362
1,-1,-1,-2,1,19.0,0,0.8,23.0,3,6.1,84
1,1,1,10,14,10.7,0,0.8,21.9,2,8.9,2580
1,-1,1,16,16,21.5,2,3.6,2.4,2,13.0,2359
1,1,-1,-4,6,24.0,0,0.1,2.6,2,2.4,2713
1,1,-1,-7,19,9.9,4,5.3,3.4,2,1.3,2548
0,-1,1,7,17,2.4,0,1.1,24.1,3,7.5,2339
0,1,-1,-9,6,15.6,0,0.8,25.8,3,13.9,903
0,1,-1,-10,17,19.3,0,0.8,22.9,3,6.3,2213
0,1,-1,-17,6,22.5,0,0.1,3.2,2,2.4,2464
0,-1,1,12,2,6.8,0,0.8,19.4,2,4.2,1399
1,1,1,3,16,15.9,0,0.8,24.0,3,9.3,2217
0,-1,1,4,3,14.6,1,1.6,5.4,2,3.9,1329
1,1,1,12,14,5.4,0,4.5,5.2,2,4.7,1931
1,-1,-1,-5,8,0.0,0,0.7,5.3,2,2.3,2167
0,1,-1,-43,3,5.4,7,5.8,15.2,2,3.5,381
0,1,1,5,3,13.4,3,2.2,8.6,2,3.7,281
0,-1,-1,-12,11,8.0,2,3.4,17.5,2,4.2,2616
0,1,1,4,1,7.8,0,0.8,25.9,3,4.3,300
0,1,1,7,2,6.1,3,6.2,7.7,2,2.0,2822
1,1,1,5,6,13.7,0,0.7,2.5,2,0.2,2033
0,1,1,6,2,7.6,0,0.8,25.2,3,5.8,587
0,1,1,2,13,1.9,0,0.6,21.7,2,4.4,2192
1,-1,1,6,12,21.5,2,3.4,1.9,2,6.2,1935
0,1,1,12,9,20.0,1,1.5,22.1,3,7.1,2787
0,-1,-1,-12,3,12.5,0,0.0,7.0,2,1.4,58
0,-1,-1,-5,8,17.7,9,7.2,24.6,3,4.5,1057
0,-1,1,28,12,18.5,0,0.0,2.6,2,3.5,1910
0,1,1,3,1,8.3,2,4.7,4.2,2,1.9,703
1,1,1,5,5,2.9,2,6.3,5.0,2,2.6,287
1,1,-1,-9,3,19.4,0,1.4,2.6,2,1.5,463
0,1,1,12,11,0.0,1,1.8,19.5,2,4.0,721
0,1,1,2,7,9.4,0,0.8,24.4,3,9.1,1486
0,-1,-1,-23,2,15.9,0,0.9,23.7,3,7.6,553
1,1,1,12,5,13.5,2,3.0,2.1,2,2.4,387
0,1,-1,-13,3,10.8,3,4.5,12.7,2,1.6,1393
0,1,1,2,7,12.1,0,0.9,7.3,2,2.6,2329
1,1,1,7,17,7.2,2,2.2,17.5,2,4.8,2570
0,-1,1,7,1,9.0,0,0.8,25.8,3,8.3,149
1,1,-1,-1,1,10.6,2,2.3,8.2,2,4.7,672
1,1,-1,-9,5,9.5,2,5.1,10.0,2,2.4,2815
1,-1,-1,-11,13,17.6,0,1.1,24.7,3,5.3,2436
0,-1,-1,-20,5,11.3,1,1.6,6.1,2,1.5,1916
0,-1,1,6,24,7.8,2,5.1,7.5,2,1.4,3128
0,-1,1,1,20,2.6,7,6.3,12.7,2,0.9,2884
0,-1,-1,-2,4,6.2,4,5.5,13.8,2,1.4,1068
1,1,-1,-4,31,7.1,5,3.6,4.8,2,0.8,2229
1,-1,1,3,5,7.3,0,0.8,24.6,3,5.9,1593
1,-1,-1,-6,1,10.3,2,2.3,7.0,2,2.4,705
1,1,1,6,6,15.4,0,0.9,19.5,2,4.3,1326
0,-1,1,7,8,10.0,0,1.4,3.3,2,2.0,2035
0,1,1,4,10,8.2,7,6.2,23.4,2,3.9,2603
1,-1,1,7,1,8.6,1,1.9,22.6,3,7.0,256
0,1,1,11,8,10.5,7,7.1,6.8,2,3.9,952
1,-1,-1,-2,10,18.2,7,7.2,6.9,2,2.2,1918
0,1,1,3,5,11.7,2,2.2,10.3,2,3.9,153
0,1,-1,-4,6,10.1,0,0.7,23.1,3,6.2,2670
1,-1,1,8,3,24.0,1,0.8,2.2,2,4.5,841
0,1,-1,-15,11,9.5,0,0.7,2.2,2,3.2,2554
1,1,-1,-2,5,15.0,2,2.3,4.7,2,1.4,1374
0,-1,1,13,8,16.8,5,6.6,27.1,3,5.0,1684
1,1,1,7,12,11.1,14,12.6,17.8,2,6.3,2267
0,1,-1,-10,18,10.4,0,0.7,2.8,2,1.2,1631
1,1,1,6,9,16.6,9,6.9,23.6,3,8.3,2096
0,-1,1,24,17,18.6,4,4.8,19.3,2,1.5,1805
0,-1,-1,-2,1,21.1,4,4.2,2.2,2,4.4,1428
1,1,1,6,1,16.0,1,1.4,17.4,2,5.3,395
0,1,-1,-18,4,0.0,14,10.5,12.6,2,3.2,2166
1,-1,1,16,10,21.0,2,2.4,16.0,2,6.2,1786
0,-1,-1,-11,5,10.0,2,2.3,3.5,2,2.8,2137
1,-1,-1,-9,2,7.0,0,0.7,2.2,2,0.7,315
0,1,1,21,4,12.0,3,2.7,23.7,3,3.9,1201
0,1,1,3,9,12.9,1,1.4,4.0,2,1.9,2722
1,1,-1,-19,4,8.4,3,2.8,2.8,2,4.6,2354
0,-1,-1,-4,7,13.0,2,3.2,25.2,3,6.1,2017
0,1,1,4,1,11.1,0,0.8,23.6,3,4.5,212
1,1,1,9,9,8.0,0,0.7,24.5,3,4.7,2536
1,-1,1,11,3,22.2,0,2.7,2.8,2,0.0,123
0,-1,1,18,8,11.8,3,3.4,10.8,2,6.0,1043
0,-1,1,9,6,7.7,6,3.4,3.5,2,1.3,1085
0,-1,1,12,2,10.0,8,6.0,9.9,2,4.1,275
1,1,1,9,1,24.0,0,0.0,2.2,2,3.7,558
1,-1,-1,-9,1,20.0,1,1.2,1.1,2,2.5,1166
0,-1,-1,-8,5,4.0,1,1.9,19.9,2,3.8,1054
0,-1,1,17,13,8.9,0,0.7,25.5,3,8.0,1547
1,-1,1,8,11,20.4,0,0.7,4.0,2,2.4,813
0,-1,1,6,8,13.9,12,10.9,3.2,2,2.2,2342
1,-1,-1,-5,8,15.0,0,0.7,22.6,3,3.2,1847
0,1,-1,-16,6,13.6,0,0.5,0.8,2,2.2,2259
1,1,-1,-6,2,24.0,0,0.4,1.8,2,2.2,1218
1,1,-1,-23,4,14.0,2,2.3,9.6,2,1.5,1035
0,1,-1,-17,7,0.0,0,1.0,24.6,3,4.8,944
0,1,1,10,15,4.5,0,0.8,19.5,2,8.0,2288
0,-1,1,8,6,24.0,0,0.6,1.8,2,1.7,2326
0,1,1,5,4,4.6,0,0.7,23.0,3,10.5,1728
0,1,-1,-7,4,9.3,5,5.1,19.3,2,5.0,982
0,1,1,8,3,15.3,0,0.7,25.8,3,5.9,460
0,1,1,10,2,18.2,0,1.2,24.0,3,11.5,37
0,1,-1,-8,2,12.3,12,10.3,8.5,2,1.0,1387
1,-1,-1,-22,5,7.2,1,2.8,9.2,2,3.5,1242
1,1,1,2,4,10.2,5,2.9,8.9,2,1.2,1355
1,1,-1,-2,4,14.6,1,2.4,25.3,3,5.8,1617
0,1,1,4,11,20.9,5,4.6,2.9,2,2.2,1940
0,-1,1,15,1,19.3,0,0.9,26.1,3,6.2,392
0,-1,-1,-4,7,8.8,0,1.6,24.9,3,4.6,1145
1,-1,-1,-6,8,13.3,7,9.4,3.7,2,0.5,1593
1,-1,1,17,6,13.0,0,0.9,25.2,3,6.1,2135
1,1,1,14,1,7.0,1,0.8,24.1,3,6.6,2773
0,-1,1,13,2,8.0,1,1.7,9.3,2,2.3,1206
0,-1,1,2,10,1.0,5,10.0,23.5,3,4.3,1048
0,-1,1,11,8,24.0,0,0.1,1.7,2,1.8,952
0,-1,1,25,1,0.0,0,0.3,36.0,3,4.9,1
0,1,-1,-6,10,18.2,2,1.7,4.4,2,0.9,1778
1,-1,-1,-7,6,13.8,3,3.9,5.7,2,2.0,1654
1,1,-1,-21,2,7.0,2,2.7,9.5,2,3.6,1270
1,1,1,2,6,21.4,0,1.2,2.6,2,4.9,373
1,-1,-1,-7,8,1.0,4,4.4,20.0,2,3.7,1815
0,1,-1,-9,16,6.7,0,0.6,2.7,2,2.0,2501
1,1,-1,-4,9,20.0,5,4.8,3.0,2,2.1,2198
1,1,1,3,4,15.7,0,1.1,14.7,2,6.6,471
1,1,-1,-12,7,15.0,0,0.8,16.5,2,7.1,1843
1,1,-1,-16,10,16.0,1,1.8,10.8,2,3.3,1655
0,-1,-1,-8,5,0.0,0,0.7,23.0,3,6.5,721
0,-1,-1,-25,3,14.8,2,4.5,2.5,2,0.0,2838
0,1,1,5,6,21.1,0,1.1,25.0,3,9.5,860
0,1,1,24,1,11.1,3,3.0,19.8,2,5.3,143
1,-1,1,11,2,10.2,0,0.5,1.5,2,4.0,1292
1,1,1,10,7,10.3,13,14.5,26.3,3,4.8,2379
1,-1,-1,-5,6,18.4,0,0.4,1.7,2,3.3,271
0,1,1,3,8,3.5,5,5.8,5.6,2,4.4,2859
1,1,-1,-7,6,19.3,5,3.6,7.3,2,1.6,987
0,-1,1,11,2,11.8,0,1.2,18.1,2,5.5,1407
1,1,1,1,6,24.0,0,0.0,2.8,2,0.0,2113
0,-1,1,19,1,5.7,0,1.2,24.8,3,6.6,588
0,1,-1,-2,1,3.8,1,1.5,12.7,2,2.2,529
0,1,-1,-1,1,6.6,0,0.7,26.1,3,6.4,685
0,1,1,11,7,10.0,0,0.8,23.1,3,5.8,1905
0,1,1,11,8,15.3,2,3.0,21.0,2,5.9,2080
0,1,1,12,3,0.0,3,3.5,4.9,2,2.3,476
1,-1,-1,-17,3,10.5,4,5.2,5.1,2,4.8,47
1,1,1,5,6,6.2,0,1.4,3.8,2,1.9,2142
0,1,-1,-11,3,11.7,3,2.7,5.2,2,4.1,1233
1,-1,-1,-4,15,9.2,0,0.7,6.2,2,2.6,2285
0,-1,1,12,4,12.0,0,0.9,22.4,3,6.2,1749
1,-1,-1,-11,3,8.0,0,0.6,23.7,3,5.6,424
0,-1,1,6,13,11.9,0,0.5,6.3,2,3.2,1673
0,1,-1,-11,5,13.0,13,9.9,6.3,2,1.6,1344
0,-1,1,11,5,1.4,2,2.4,2.6,2,0.0,1923
1,1,-1,-8,13,7.9,1,1.8,20.3,2,3.9,2428
1,-1,1,11,4,24.0,0,0.0,2.6,2,3.1,1199
1,1,-1,-22,1,12.2,1,2.4,19.4,2,8.1,1387
1,-1,-1,-2,5,21.4,0,2.6,5.3,2,0.8,2119
1,-1,1,1,2,14.8,1,1.9,18.9,2,3.8,2871
1,1,1,18,3,10.0,1,2.4,4.8,2,2.7,412
0,1,1,9,1,6.5,2,3.4,19.3,2,4.4,1403
1,-1,-1,-4,6,15.0,0,0.9,0.8,2,4.5,941
0,-1,1,7,1,3.0,2,3.0,20.3,2,1.6,623
1,-1,1,16,7,16.5,1,1.5,3.5,2,1.9,1818
0,-1,-1,-5,11,6.4,2,6.0,10.5,2,2.8,1885
0,1,-1,-4,16,14.6,3,2.7,11.5,2,2.1,2220
1,-1,-1,-12,9,14.3,0,1.1,18.7,2,5.0,1944
0,1,-1,-3,7,0.0,3,3.8,3.3,2,2.9,2164
0,1,1,6,1,0.0,0,1.8,18.5,2,5.1,662
0,-1,1,14,4,20.4,0,0.5,2.4,2,1.8,349
0,-1,1,8,12,16.1,8,7.9,13.0,2,2.4,2796
1,1,1,12,20,2.5,1,2.4,13.9,2,6.1,2357
0,1,1,12,11,10.4,3,3.4,19.1,2,2.3,2866
0,1,-1,-6,2,7.2,0,0.9,21.8,2,5.6,1109
1,-1,1,11,11,13.4,0,0.7,2.0,2,1.2,1913
1,-1,-1,-2,1,8.2,0,0.9,22.5,2,2.4,222
0,-1,1,8,9,10.0,2,2.0,9.2,2,3.9,1494
1,-1,1,6,10,18.0,0,1.4,23.6,3,7.2,1574
1,1,1,1,3,20.5,0,0.7,2.2,2,2.8,2433
0,1,1,5,21,14.1,6,4.2,13.0,2,1.3,2256
1,1,1,2,9,8.3,0,1.0,23.4,3,10.2,1636
0,1,-1,-20,6,10.3,1,1.9,1.1,2,2.1,883
1,-1,1,9,10,21.4,0,0.0,3.5,2,4.5,893
1,-1,1,7,9,8.0,1,1.6,16.4,2,4.1,2492
0,1,-1,-13,13,11.0,3,6.9,5.3,2,3.9,2269
0,-1,-1,-2,16,20.7,0,0.0,4.2,2,4.1,2095
1,-1,1,17,7,21.5,4,3.8,5.0,2,3.2,922
0,1,-1,-22,1,0.0,3,3.1,31.2,3,2.7,1441
0,-1,1,10,3,19.4,2,4.1,3.7,2,2.2,1512
0,1,-1,-1,14,6.3,3,4.9,5.2,2,3.6,1617
0,-1,-1,-6,5,8.6,1,2.6,20.9,2,12.0,1243
0,-1,-1,-9,3,4.5,0,0.8,23.7,3,7.8,980
1,1,-1,-27,2,16.1,9,12.3,4.8,2,1.3,2551
0,1,1,19,1,12.0,3,3.0,19.0,2,3.6,579
1,-1,-1,-10,10,8.9,2,2.5,5.3,2,3.9,1944
0,1,-1,-25,11,14.6,10,9.5,8.0,2,2.1,2518
1,-1,-1,-8,4,6.6,0,0.8,23.6,2,3.2,1500
1,-1,-1,-17,12,6.9,4,6.9,10.0,2,2.9,1990
1,1,1,5,17,13.9,1,1.4,14.9,2,3.5,2288
1,1,1,2,10,1.9,3,6.2,11.0,2,3.9,2223
1,1,-1,-12,8,8.5,0,0.8,22.7,3,4.9,932
0,-1,1,4,1,19.7,5,5.7,5.8,2,3.3,569
0,-1,1,22,7,19.7,0,1.0,22.9,3,8.6,778
0,1,-1,-7,2,2.4,2,2.6,3.9,2,2.3,407
0,-1,-1,-2,9,5.8,5,3.4,21.3,2,4.2,1557
0,-1,1,3,3,14.2,13,9.9,2.0,2,2.3,2822
0,-1,1,2,2,14.7,2,2.4,17.6,2,7.0,1378
0,-1,1,2,10,10.2,2,5.4,11.9,2,3.8,2866
1,-1,1,14,2,24.0,0,0.6,1.5,2,1.4,522
0,-1,1,12,1,16.7,7,6.3,17.6,2,5.3,604
1,-1,-1,-10,3,0.0,0,0.7,24.8,3,5.6,463
0,-1,1,33,1,7.3,1,1.5,7.7,2,0.9,676
0,-1,1,7,2,0.0,7,5.6,31.1,3,5.6,2
0,-1,1,15,5,6.2,6,6.4,8.7,2,5.2,67
1,1,1,3,7,6.1,0,0.7,22.7,3,3.2,2023
0,-1,-1,-7,9,15.2,6,5.7,22.5,2,6.1,1954
0,-1,1,10,3,0.0,2,3.0,13.0,2,4.7,798
1,1,-1,-20,24,3.2,20,17.8,4.2,2,1.6,1495
0,1,-1,-35,5,12.4,13,11.3,17.2,2,2.6,1144
1,-1,-1,-9,3,22.9,0,0.7,24.7,3,4.8,284
0,1,1,12,2,6.5,0,0.7,23.6,3,6.1,21
1,1,-1,-15,11,11.3,0,1.4,7.1,2,6.2,1981
1,-1,1,27,9,21.6,2,2.8,5.4,2,8.8,2453
0,1,-1,-5,1,10.7,3,3.3,10.6,2,3.9,1318
1,1,1,26,6,3.1,3,2.9,18.4,2,3.7,2041
1,-1,1,34,2,15.0,0,0.4,18.6,2,5.2,631
0,-1,1,9,8,15.4,0,0.6,3.4,2,1.8,2524
1,-1,1,5,4,12.8,1,3.6,24.6,3,6.1,337
0,-1,1,17,2,3.5,0,0.9,25.1,3,5.0,601
1,1,-1,-31,17,15.0,10,7.5,5.4,2,1.9,2855
0,-1,-1,-17,2,20.8,2,2.2,1.0,2,2.5,536
1,-1,-1,-4,7,7.1,0,0.8,7.6,2,7.2,2483
0,-1,1,7,4,18.7,0,0.9,14.5,2,5.0,1183
1,1,-1,-1,6,15.1,10,8.8,2.5,2,3.6,2011
0,1,1,6,7,7.5,2,2.0,9.2,2,6.3,1237
0,-1,-1,-14,5,14.5,0,0.9,22.8,3,6.4,893
0,-1,-1,-9,9,4.2,2,3.3,22.6,2,4.4,2266
0,-1,-1,-5,10,9.3,0,3.3,22.3,2,4.1,2781
1,1,1,6,16,11.7,2,4.1,16.5,2,3.6,1809
0,-1,-1,-6,3,2.8,0,1.0,26.1,3,3.7,443
0,-1,1,21,8,10.0,14,11.7,25.9,3,2.9,2592
0,1,-1,-10,8,14.4,2,3.1,0.2,2,1.8,2558
1,-1,1,5,2,7.1,3,4.8,3.1,2,0.0,1144
1,-1,-1,-7,5,12.0,0,0.9,22.3,3,5.4,874
1,1,-1,-20,1,7.8,1,1.9,6.9,2,2.0,1264
0,-1,-1,-16,4,10.6,0,0.8,23.8,3,5.9,1149
1,1,-1,-13,7,12.4,2,2.5,1.7,2,1.7,2654
1,-1,1,43,6,20.1,0,1.0,4.4,2,3.8,2081
1,1,1,4,9,14.3,9,10.1,23.5,3,3.1,1863
0,1,-1,-12,16,17.1,1,2.0,7.1,2,2.5,2288
0,-1,1,6,11,12.3,3,5.8,6.4,2,1.4,1853
1,-1,1,15,8,24.0,0,0.3,1.6,2,2.0,2200
0,1,-1,-1,4,4.4,0,0.7,25.2,3,4.9,1106
0,1,1,11,6,20.3,0,1.1,1.5,2,1.6,755
0,1,-1,-11,16,14.8,0,0.9,24.3,3,5.3,2383
0,-1,1,9,8,1.3,0,1.1,7.5,2,1.4,2219
1,-1,-1,-15,12,17.6,0,0.7,10.5,2,6.4,2202
0,-1,-1,-9,8,19.8,3,4.4,3.2,2,0.8,2860
1,1,-1,-13,3,8.5,0,0.7,1.6,2,3.1,65
0,1,1,18,2,15.5,0,0.9,25.4,3,4.3,72
1,-1,-1,-16,1,13.8,0,0.8,17.2,2,4.3,663
0,1,1,12,4,17.9,3,2.1,15.1,2,5.0,287
1,-1,1,2,3,12.2,3,2.6,7.8,2,1.7,324
0,-1,-1,-7,1,0.0,4,3.4,41.6,3,6.0,1
