SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
1,-1,1,15,6,11.6,1,4.3,8.8,2,1.8,903
-1,-1,-1,-5,9,21.0,1,1.3,5.2,2,2.1,1943
1,1,-1,-5,7,9.4,2,2.0,7.6,2,0.5,1612
-1,-1,-1,-2,2,7.6,3,4.9,10.0,2,3.7,395
-1,-1,-1,-5,7,4.8,0,1.8,24.9,3,3.5,2535
1,1,-1,-16,3,3.3,2,3.2,6.8,2,1.1,2195
1,-1,1,7,3,12.0,11,9.4,24.5,3,4.0,1108
-1,1,-1,-5,11,19.0,1,1.6,6.4,2,2.3,1648
1,-1,-1,-1,2,13.1,1,1.3,21.0,2,5.2,1265
1,-1,-1,-11,6,15.6,7,5.3,25.6,3,3.5,826
-1,1,-1,-9,4,5.7,7,6.4,15.7,2,4.4,2463
1,1,1,5,7,15.6,1,2.5,4.8,2,2.9,1152
1,1,-1,-27,2,21.4,4,3.3,6.2,2,2.8,429
-1,1,-1,-18,2,10.7,0,0.9,1.3,2,1.9,1772
-1,1,-1,-23,10,0.0,5,4.1,25.4,3,2.5,722
-1,-1,1,8,5,2.5,0,0.8,14.7,2,4.9,1924
-1,1,-1,-13,13,10.8,0,1.4,18.6,2,6.1,2489
1,-1,-1,-21,6,12.7,0,1.3,22.9,3,5.0,1953
-1,-1,-1,-16,6,20.5,0,1.2,2.3,2,4.7,1281
-1,1,1,5,3,11.2,0,0.9,17.1,2,6.1,1316
1,-1,-1,-12,7,17.4,0,0.7,1.7,2,3.3,1659
1,-1,-1,-4,15,15.4,2,2.7,13.9,2,1.6,1736
1,-1,-1,-1,9,16.0,0,2.8,15.0,2,3.9,1248
-1,1,-1,-26,3,12.2,0,0.8,5.9,2,2.6,1040
1,1,-1,-19,5,10.3,0,0.8,22.7,3,4.7,1944
-1,1,-1,-3,7,23.7,0,1.3,5.3,2,0.0,1933
-1,-1,-1,-1,3,10.1,0,3.2,5.5,2,1.6,1091
-1,-1,1,7,1,11.6,1,2.2,17.6,2,5.3,588
-1,1,1,28,6,0.0,18,14.0,14.4,2,3.7,3
-1,1,-1,-26,5,9.1,0,0.8,18.5,2,5.4,1881
-1,-1,-1,-7,5,10.8,17,13.6,5.7,2,1.9,1503
-1,-1,-1,-7,4,5.5,0,0.6,25.1,3,8.9,236
-1,-1,1,16,12,21.3,0,0.5,3.9,2,1.6,1595
-1,-1,-1,-1,4,14.0,3,2.4,16.7,2,3.3,970
-1,-1,1,21,2,15.9,7,6.6,7.5,2,4.8,184
-1,1,1,6,14,2.5,1,1.5,23.9,3,5.5,2483
1,-1,-1,-3,4,19.0,0,1.0,23.9,3,6.5,1255
-1,-1,1,4,4,8.9,0,0.8,25.1,3,4.1,1520
1,1,1,16,1,11.0,0,1.0,20.3,2,9.7,657
1,-1,1,15,6,10.6,0,1.0,24.4,3,4.6,1940
1,-1,-1,-9,11,2.5,14,17.5,17.5,2,5.4,1780
1,-1,1,14,6,19.1,0,0.5,2.8,2,0.4,2473
1,1,1,14,11,1.9,0,1.2,5.8,2,3.0,2137
-1,1,-1,-29,5,16.8,10,7.4,7.0,2,1.5,57
-1,1,-1,-4,26,0.0,2,1.9,22.6,3,2.1,2171
1,-1,-1,-7,2,12.1,1,1.5,20.9,2,7.4,546
-1,1,-1,-8,2,21.6,1,1.9,21.6,2,6.8,1475
-1,1,1,7,10,9.5,8,9.7,20.1,2,3.6,2416
-1,-1,1,11,12,1.1,2,3.0,17.6,2,4.6,754
-1,1,1,2,2,16.4,1,1.5,1.2,2,1.3,328
1,-1,1,17,5,10.6,5,6.1,14.0,2,2.8,1696
-1,-1,-1,-26,1,11.3,0,1.6,25.4,3,2.6,922
-1,1,-1,-26,3,10.7,14,12.5,4.5,2,1.5,782
1,-1,-1,-2,1,15.0,0,0.4,2.9,2,3.5,1397
1,-1,1,5,2,6.5,0,1.0,20.7,2,6.4,540
-1,-1,1,32,1,12.9,5,3.9,22.9,2,3.3,543
-1,-1,1,17,5,17.4,0,1.1,23.0,3,10.7,1639
-1,1,1,11,11,2.0,2,3.6,17.3,2,2.7,2646
-1,-1,-1,-8,4,22.1,2,2.2,5.2,2,3.1,2674
-1,1,-1,-9,5,9.2,0,0.8,5.4,2,2.1,1618
-1,1,-1,-10,21,16.0,1,3.1,7.7,2,2.7,3011
-1,1,1,5,4,24.0,0,0.3,2.7,2,1.7,1908
-1,-1,1,1,16,13.6,3,3.7,12.8,2,4.0,1665
-1,1,-1,-25,9,8.9,0,1.2,25.3,3,5.9,1670
1,-1,-1,-26,4,24.0,0,0.0,3.0,2,2.5,1161
-1,-1,-1,-8,6,6.0,2,3.9,11.6,2,3.5,2847
-1,-1,1,3,18,10.0,0,0.9,21.8,2,7.5,2275
-1,1,-1,-7,13,18.1,8,6.0,24.7,3,6.2,759
-1,1,-1,-1,13,5.9,0,0.9,23.1,3,8.4,2778
1,1,1,7,2,8.9,0,0.7,24.2,3,4.9,544
-1,1,-1,-3,4,10.4,0,1.0,16.4,2,3.8,2102
-1,1,1,18,6,10.2,0,0.9,20.4,2,5.2,1346
1,1,1,25,13,6.6,0,0.7,22.9,3,5.2,2717
1,-1,-1,-8,3,10.6,0,1.8,2.9,2,3.0,967
-1,1,-1,-9,6,13.2,0,1.2,22.8,3,10.6,992
-1,-1,-1,-18,3,24.0,0,1.4,2.8,2,2.2,2106
-1,-1,1,25,8,12.7,0,1.6,24.2,3,2.4,765
-1,1,-1,-13,3,15.6,4,5.9,20.8,2,6.2,1234
1,-1,-1,-12,10,4.0,0,0.8,18.5,2,6.3,824
-1,1,1,4,6,1.6,0,0.7,26.2,3,5.5,1818
-1,1,1,9,9,8.8,0,0.8,20.5,2,4.6,2005
-1,1,1,2,5,13.1,13,10.4,12.4,2,3.2,827
-1,-1,1,5,3,3.7,2,3.5,14.8,2,4.0,1165
1,1,-1,-7,3,11.7,0,0.8,24.8,3,3.6,415
1,-1,1,13,10,9.9,0,0.0,1.3,2,2.0,1733
-1,-1,1,15,12,6.0,23,18.8,8.1,2,3.6,1450
1,-1,1,20,7,13.7,0,0.6,1.4,2,0.5,155
-1,1,-1,-5,12,21.8,1,1.7,18.7,2,3.0,1562
-1,-1,-1,-8,1,11.5,0,1.0,22.0,2,4.8,644
1,-1,1,20,3,13.6,2,2.6,19.9,2,6.5,162
-1,1,1,4,1,13.4,0,0.6,23.8,3,3.6,470
-1,1,-1,-36,2,19.2,1,1.5,4.5,2,1.8,453
-1,-1,-1,-7,11,19.1,5,4.7,3.0,2,1.5,1506
1,-1,1,17,19,7.0,7,6.5,9.6,2,3.5,2500
-1,-1,-1,-18,11,2.1,2,2.1,16.9,2,2.7,2099
-1,1,1,3,4,0.0,17,17.4,23.5,2,2.8,3
-1,-1,-1,-2,4,21.1,0,7.1,22.1,3,9.5,1018
1,1,1,2,6,12.8,0,1.2,2.9,2,3.2,2471
-1,-1,-1,-5,2,1.5,0,-0.2,23.4,3,3.8,410
-1,1,-1,-7,11,17.7,0,0.8,22.6,3,6.1,2445
-1,-1,-1,-16,7,1.5,10,7.4,18.5,2,2.8,1000
-1,1,1,2,2,15.9,0,0.7,7.2,2,4.0,2617
-1,1,1,4,2,17.4,1,1.4,20.7,2,1.6,1021
1,-1,-1,-10,11,20.4,0,0.8,17.2,2,8.0,1530
-1,-1,-1,-7,2,15.7,1,2.5,19.1,2,2.5,253
1,-1,1,28,8,10.0,1,4.9,4.0,2,0.8,1032
1,1,1,2,1,6.7,0,1.0,13.9,2,4.7,181
1,1,1,14,5,11.8,0,0.6,5.7,2,2.6,977
-1,1,1,15,5,8.8,4,3.8,22.1,2,3.2,188
1,1,-1,-35,4,7.6,0,-0.2,22.9,3,3.2,964
1,-1,-1,-2,18,5.5,6,4.6,8.5,2,1.7,2167
1,-1,-1,-2,4,18.0,0,0.8,22.7,3,11.5,1063
-1,1,-1,-8,3,18.4,1,1.4,2.9,2,0.0,350
1,1,1,10,1,24.0,1,0.5,1.5,2,3.5,209
-1,1,-1,-7,5,11.7,0,0.6,24.4,3,5.4,173
-1,-1,-1,-7,5,8.0,0,1.0,24.3,3,4.6,2748
-1,1,-1,-13,5,19.0,0,0.3,16.6,2,1.7,1435
-1,-1,-1,-9,10,11.0,0,0.4,1.7,2,1.8,1453
1,-1,-1,-5,8,15.0,5,3.5,18.2,2,3.7,1770
1,-1,1,12,6,2.7,0,0.6,2.1,2,5.2,1664
-1,1,-1,-11,2,10.8,0,1.2,23.9,3,3.9,512
-1,-1,-1,-5,5,17.0,7,6.8,24.1,2,6.3,757
-1,-1,1,12,1,19.6,3,4.3,3.8,2,5.0,471
-1,1,-1,-22,6,19.0,5,4.7,24.8,3,4.8,276
1,1,-1,-11,4,14.8,12,9.2,16.3,2,5.6,749
-1,1,-1,-20,16,19.4,0,1.3,24.1,3,12.6,2390
-1,1,1,11,3,20.0,0,0.5,2.5,2,3.4,305
-1,-1,-1,-19,3,1.6,0,0.8,26.1,3,5.4,1470
1,-1,-1,-10,18,5.7,0,0.4,1.7,2,1.8,1719
-1,-1,-1,-8,14,20.1,5,3.4,24.6,2,3.7,2379
-1,-1,1,8,2,23.7,0,0.1,0.6,2,1.7,995
1,1,1,9,5,20.0,0,0.6,3.4,2,1.6,2011
-1,1,1,5,4,13.4,1,1.8,20.3,2,4.3,1334
-1,1,-1,-3,2,6.1,0,1.0,24.6,3,6.6,1331
-1,-1,-1,-7,10,10.3,3,3.1,4.5,2,0.3,1770
1,-1,1,5,17,13.4,3,3.7,8.3,2,4.7,2812
1,-1,-1,-11,7,0.5,0,0.7,2.1,2,9.5,1586
-1,1,-1,-14,9,0.6,0,0.0,16.2,2,3.1,1697
-1,-1,1,30,4,16.4,10,8.3,7.8,2,1.3,378
-1,1,-1,-7,7,7.7,1,1.4,25.7,3,6.1,929
-1,-1,1,11,1,13.0,4,3.2,4.1,2,0.8,635
1,-1,1,39,5,5.8,5,4.4,6.4,2,3.1,1316
-1,-1,1,5,15,4.0,3,2.8,15.1,2,2.2,2249
1,-1,1,5,2,11.0,4,2.9,17.2,2,2.3,496
1,-1,1,7,6,8.7,0,0.4,2.4,2,0.3,762
1,-1,1,28,4,11.8,1,2.2,3.9,2,2.9,840
-1,-1,1,3,4,5.6,3,3.2,8.0,2,1.5,2747
-1,1,1,3,5,24.0,0,0.0,17.9,2,10.7,2126
-1,1,-1,-7,7,14.0,1,1.2,15.8,2,4.4,844
-1,1,1,8,3,8.5,0,0.8,24.6,3,2.9,145
-1,-1,1,6,2,11.2,1,1.5,6.7,2,0.4,396
1,-1,1,22,4,13.8,0,0.9,5.2,2,2.7,2197
1,1,1,16,19,16.0,9,8.1,20.0,2,5.5,2485
1,1,1,5,22,12.0,1,2.9,18.5,2,1.1,2319
1,1,-1,-9,2,8.5,0,0.8,21.2,2,5.6,494
-1,1,1,22,1,14.6,2,1.6,18.2,2,5.0,286
1,-1,-1,-11,3,20.0,0,1.1,23.9,3,5.0,1715
-1,-1,1,4,3,5.8,0,1.3,11.3,2,3.6,1179
1,1,-1,-25,5,4.1,22,19.9,19.8,2,3.5,14
-1,-1,1,4,2,16.3,0,0.7,24.8,3,4.1,2870
1,-1,-1,-8,3,6.6,2,3.6,3.9,2,1.9,174
-1,1,-1,-8,2,13.7,2,1.6,23.0,3,2.5,539
1,-1,1,23,1,5.0,2,2.6,9.4,2,4.9,2394
-1,-1,1,20,4,0.0,15,12.3,26.4,3,5.1,5
-1,1,1,14,4,5.8,0,0.8,6.0,2,2.6,2762
-1,-1,1,15,10,8.1,0,0.8,28.0,3,5.8,2309
-1,1,-1,-7,3,3.7,0,3.9,20.5,2,5.2,13
1,-1,-1,-2,4,7.3,2,1.5,23.8,3,3.7,773
1,1,-1,-2,3,21.4,0,0.4,6.0,2,1.9,370
1,-1,1,4,14,4.5,0,0.6,7.6,2,2.0,2246
-1,1,1,1,13,21.7,0,1.0,4.8,2,1.0,1631
-1,1,1,6,2,11.0,1,2.1,11.5,2,4.6,507
-1,-1,-1,-7,10,17.2,0,1.2,24.0,3,6.6,2472
-1,1,-1,-6,7,6.6,3,3.0,5.9,2,1.0,104
1,-1,-1,-2,9,15.0,0,0.3,3.6,2,3.1,2558
-1,1,-1,-23,16,10.1,0,1.0,26.6,3,6.8,2678
1,-1,1,11,6,9.9,0,0.8,15.5,2,8.2,1920
-1,-1,1,6,12,5.7,0,0.9,9.8,2,1.8,1580
-1,1,1,5,4,8.5,3,5.1,4.3,2,1.5,191
-1,1,1,6,4,5.7,0,0.0,1.5,2,0.0,933
-1,-1,-1,-14,1,19.4,0,1.1,22.9,3,19.2,210
-1,1,1,1,11,11.7,1,2.4,4.3,2,3.3,2473
1,1,-1,-27,1,15.1,0,1.0,22.6,3,15.4,169
-1,-1,1,5,5,6.5,0,0.3,4.8,2,0.1,810
1,1,-1,-14,4,2.3,5,6.9,8.7,2,2.9,101
1,1,1,5,7,19.7,0,0.6,2.3,2,3.7,2334
-1,1,-1,-7,15,6.4,0,2.1,5.3,2,3.1,1958
-1,1,-1,-16,9,14.7,0,1.2,24.2,3,5.2,2523
-1,-1,-1,-4,3,18.3,0,0.8,22.9,3,4.7,930
-1,-1,1,15,1,5.9,1,1.7,24.9,3,4.8,650
-1,1,1,12,3,2.8,3,2.8,2.7,2,1.1,1206
-1,-1,1,5,12,19.7,3,4.7,24.1,3,13.5,2450
-1,1,1,7,6,15.3,0,0.9,19.8,2,5.4,850
1,1,1,4,3,2.0,1,3.1,19.3,2,3.5,471
-1,-1,-1,-1,5,3.5,0,0.9,25.2,3,8.7,1445
1,1,1,15,9,23.0,0,2.2,1.3,2,2.3,2464
-1,-1,1,5,3,22.8,1,2.3,7.5,2,5.3,334
-1,1,1,7,4,6.4,1,3.3,15.3,2,3.1,1261
-1,-1,1,17,4,17.0,2,2.4,21.6,2,4.0,1355
-1,-1,1,4,4,15.6,10,8.2,1.7,2,4.1,191
1,-1,1,27,11,19.8,1,1.7,2.9,2,1.6,2425
-1,1,-1,-11,4,12.3,0,0.8,8.9,2,3.3,1029
-1,-1,1,21,8,11.9,1,2.0,4.4,2,2.0,1572
-1,-1,1,17,2,11.2,2,2.4,20.1,2,4.4,84
-1,1,-1,-8,8,20.4,2,4.1,3.9,2,1.6,1223
-1,-1,1,6,3,13.7,9,9.4,19.8,2,3.4,1201
1,1,-1,-13,6,24.0,0,0.0,5.3,2,3.7,1068
1,1,1,6,6,4.5,6,4.2,19.7,2,3.8,1064
1,-1,1,11,4,10.0,0,0.7,24.2,3,4.8,919
1,-1,1,5,11,23.7,0,0.6,18.0,2,3.7,2542
-1,1,1,2,7,0.0,0,0.5,0.9,2,2.4,2164
1,1,-1,-23,7,20.3,0,0.7,24.8,3,3.5,879
1,-1,-1,-6,2,21.1,0,0.9,5.2,2,2.5,1321
-1,-1,-1,-6,4,12.8,0,1.1,23.7,3,5.7,122
1,-1,-1,-2,4,14.2,14,9.7,14.1,2,3.7,990
-1,-1,-1,-2,12,8.1,0,0.9,24.6,3,5.5,2270
1,-1,1,2,2,12.9,0,0.7,20.2,3,2.4,524
1,1,-1,-10,6,10.3,16,12.4,2.9,2,3.3,1795
1,-1,1,11,5,5.0,0,1.0,24.7,3,9.3,1446
-1,-1,1,22,7,13.9,0,0.5,1.8,2,1.2,981
-1,1,-1,-6,6,11.0,0,1.0,2.3,2,0.0,1752
1,1,1,18,4,8.0,0,0.8,23.1,3,2.7,1584
1,-1,1,6,1,19.8,1,1.8,4.2,2,4.7,660
-1,1,-1,-12,5,3.1,2,3.2,6.9,2,2.8,1242
-1,1,-1,-17,9,13.1,0,0.9,25.0,3,5.3,2223
-1,1,1,4,7,12.2,0,0.8,14.5,2,4.7,963
-1,1,-1,-7,15,16.3,10,7.4,18.9,2,5.4,1639
1,-1,-1,-11,2,15.0,9,8.5,7.4,2,3.4,174
1,-1,1,3,9,8.5,0,0.8,2.6,2,6.9,1463
-1,1,1,18,6,19.4,0,0.6,23.1,3,5.0,283
1,-1,-1,-6,5,17.7,0,0.9,3.5,2,1.2,360
-1,-1,1,10,2,14.9,0,1.0,22.7,3,23.2,1119
-1,-1,-1,-11,16,15.0,0,3.2,15.3,2,4.5,2324
-1,1,-1,-23,4,10.0,1,2.7,8.6,2,1.1,181
1,1,1,18,7,4.6,0,0.8,25.7,3,4.5,768
1,1,1,5,14,13.5,0,0.8,24.5,3,9.0,2355
1,-1,-1,-3,1,9.3,0,0.6,7.0,2,2.9,704
1,1,1,23,5,4.6,23,19.4,16.4,2,4.4,1447
1,-1,1,16,2,13.2,0,0.8,4.8,2,1.5,523
1,1,-1,-12,13,13.3,2,3.5,5.3,2,2.9,1791
-1,-1,1,22,6,18.3,4,3.6,16.8,2,1.0,2722
-1,1,1,3,1,9.3,2,4.0,6.6,2,2.6,703
1,1,1,17,10,19.9,9,6.4,2.2,2,0.4,1658
1,-1,1,25,6,17.8,0,0.8,22.2,3,6.2,763
-1,1,-1,-21,6,10.8,0,0.1,2.6,2,4.3,2845
-1,-1,1,4,4,18.0,0,0.7,24.5,3,4.2,1556
1,1,-1,-8,5,17.2,3,3.0,6.6,2,1.6,2761
-1,1,-1,-1,12,17.0,1,1.1,23.7,3,11.0,1755
1,1,-1,-16,3,4.4,0,1.0,15.2,2,6.2,31
1,-1,-1,-8,2,11.9,1,2.0,11.5,2,3.1,628
1,-1,-1,-9,1,14.3,0,0.6,24.6,3,5.7,143
-1,1,1,4,5,12.5,7,8.7,10.9,2,4.0,767
1,1,-1,-8,9,19.9,0,0.6,1.2,2,3.6,1926
-1,-1,1,8,8,0.0,1,1.2,20.4,3,12.3,720
1,-1,1,16,6,15.0,0,1.2,19.4,2,4.8,936
-1,-1,-1,-6,5,6.8,0,0.9,24.3,3,12.7,1085
-1,1,1,4,8,0.0,2,2.1,43.4,3,6.5,1440
1,-1,1,16,9,21.0,0,1.0,2.1,2,2.6,1891
-1,1,1,12,3,7.9,0,1.2,25.2,3,5.2,1405
-1,1,1,13,9,13.8,0,0.8,22.8,3,6.2,1613
1,1,-1,-4,1,6.0,1,4.0,3.3,2,2.4,484
1,1,-1,-16,8,16.8,0,0.8,25.5,3,7.9,1632
-1,1,1,5,3,5.8,0,0.9,22.8,3,4.0,1167
-1,-1,1,13,8,20.9,1,1.6,7.6,2,0.7,2056
-1,-1,1,21,19,8.0,5,4.4,7.1,2,2.2,2477
1,1,-1,-6,2,8.6,1,2.7,5.0,2,1.8,1425
-1,1,1,8,17,2.8,1,1.6,25.3,3,3.0,2360
1,1,-1,-5,1,11.0,1,1.9,15.6,2,5.8,673
1,1,-1,-11,6,14.2,0,2.1,15.5,2,5.1,1590
1,1,1,7,1,14.6,0,0.7,18.2,2,6.6,710
1,1,-1,-3,1,17.3,0,0.3,2.8,2,4.6,609
1,-1,-1,-1,5,20.0,0,0.8,5.6,2,2.3,823
-1,1,-1,-27,5,10.0,0,1.3,7.3,2,3.0,1801
1,1,1,13,13,9.0,0,1.0,24.2,3,5.4,1487
1,1,1,9,8,21.4,0,1.2,25.2,3,12.3,816
-1,-1,-1,-9,11,9.0,1,2.4,6.3,2,2.1,1858
-1,-1,-1,-4,6,20.4,0,0.6,3.5,2,2.9,1817
-1,-1,-1,-6,9,9.7,5,4.8,13.5,2,5.2,42
-1,-1,-1,-11,6,12.3,2,4.9,3.9,2,0.3,1809
-1,-1,-1,-6,3,16.1,0,0.9,19.6,2,6.7,1296
-1,-1,-1,-38,1,5.0,3,3.0,22.4,2,3.4,1311
1,-1,-1,-16,10,24.0,0,0.4,2.6,2,3.4,2318
-1,1,1,14,5,7.7,0,0.7,25.3,3,6.0,2564
-1,-1,1,9,5,4.9,0,-0.2,19.8,2,6.6,1254
-1,-1,1,11,9,14.6,0,0.8,24.8,3,8.7,1847
1,1,1,16,11,2.0,4,3.9,11.4,2,2.8,1796
1,-1,1,9,6,14.4,0,1.2,3.4,2,1.2,2739
-1,-1,-1,-23,5,3.6,0,0.6,23.5,3,5.2,761
-1,1,1,8,1,13.0,0,2.3,3.7,2,5.6,521
-1,1,1,12,8,11.4,1,1.2,16.6,2,2.9,2744
1,-1,1,53,2,24.0,0,0.0,1.5,2,1.0,1181
1,-1,-1,-5,8,24.0,0,0.0,2.1,2,1.9,162
-1,1,1,5,10,16.0,0,0.8,24.3,3,5.9,1808
-1,-1,-1,-5,19,0.0,2,2.4,24.7,3,4.2,2174
1,1,-1,-10,1,10.1,0,0.6,1.7,2,4.8,506
-1,1,1,5,11,8.9,0,1.8,18.2,2,5.3,1573
1,-1,-1,-5,12,18.9,5,4.2,18.6,2,2.2,1630
1,1,-1,-12,9,5.0,0,1.0,24.7,3,10.2,1983
1,-1,1,12,8,9.0,5,4.8,19.2,2,2.6,1661
-1,1,1,6,18,6.9,0,1.0,2.1,2,0.8,1628
1,-1,-1,-6,2,16.3,0,1.1,0.8,2,2.8,637
-1,1,-1,-7,2,13.2,0,1.2,25.2,3,3.2,1667
1,-1,1,3,5,18.6,0,0.8,22.1,3,5.7,1134
-1,1,-1,-13,6,11.0,0,1.0,14.0,2,4.0,1880
-1,-1,-1,-1,2,10.0,0,1.1,19.2,2,5.4,483
-1,1,-1,-25,15,14.0,9,7.9,10.5,2,2.4,2227
1,-1,1,14,6,21.0,1,3.6,4.2,2,12.3,2455
-1,1,1,3,5,11.2,0,0.8,25.0,3,8.6,1608
1,1,-1,-9,4,16.6,4,2.1,18.3,2,2.7,2078
-1,-1,1,13,2,13.7,3,2.8,12.9,2,2.7,308
-1,-1,1,18,1,8.3,1,3.1,4.7,2,1.6,1424
1,1,1,8,4,18.4,4,4.4,6.0,2,2.8,1266
-1,-1,1,5,5,14.7,0,1.2,17.1,2,11.1,819
1,1,1,12,2,16.8,7,6.8,4.9,2,5.2,365
-1,1,-1,-4,1,13.3,1,1.5,9.6,2,0.3,658
1,-1,-1,-13,4,0.0,0,1.3,23.5,3,8.7,938
1,1,1,2,3,18.7,5,6.2,15.2,2,6.2,1281
1,1,-1,-5,2,15.9,0,0.9,21.4,2,4.4,1243
1,1,-1,-7,1,13.2,3,3.5,7.0,2,2.2,393
-1,-1,1,15,7,20.8,4,5.1,3.2,2,2.5,2054
1,-1,-1,-24,6,5.3,4,6.0,5.3,2,1.9,130
1,-1,1,31,7,5.5,1,5.2,3.2,2,1.5,2017
1,-1,1,23,5,15.9,9,7.2,21.2,2,4.5,1160
-1,1,1,7,15,15.4,0,2.6,6.8,2,6.4,1968
-1,-1,1,12,11,23.7,0,5.8,6.2,2,1.4,2075
-1,1,1,7,6,13.3,0,0.7,19.3,2,5.2,1324
-1,1,-1,-16,7,10.1,2,3.6,7.8,2,3.1,979
1,-1,1,7,5,14.1,0,0.8,25.4,3,6.6,1237
-1,1,-1,-20,12,16.3,0,0.4,10.8,2,2.4,2003
-1,1,1,10,5,19.5,0,1.0,23.6,3,4.0,866
-1,1,-1,-2,9,9.0,3,2.5,5.2,2,1.8,2515
-1,1,-1,-15,1,11.3,0,0.8,25.2,3,4.6,2576
-1,1,-1,-27,3,9.0,0,0.9,24.7,3,6.5,974
1,-1,-1,-4,16,21.0,3,3.6,3.1,2,2.7,2988
-1,-1,1,5,7,17.7,2,3.6,13.9,2,4.9,2130
-1,1,1,2,22,10.3,19,13.7,15.5,2,2.8,2200
-1,-1,-1,-5,17,22.9,0,1.3,8.0,2,2.7,2518
-1,-1,-1,-13,4,15.3,0,0.9,21.7,3,3.9,1949
1,-1,1,21,12,12.6,0,0.7,15.1,2,2.0,1911
1,1,-1,-19,6,22.0,4,3.7,2.2,2,3.5,800
1,-1,1,18,8,8.9,2,4.7,14.7,2,3.6,2118
1,1,-1,-14,1,4.2,0,0.9,24.6,3,5.5,59
1,-1,-1,-3,8,11.7,0,0.9,22.7,3,10.5,1786
1,1,1,8,5,9.2,0,0.8,2.8,2,2.6,765
-1,1,1,2,3,8.4,2,5.2,4.1,2,1.6,1424
1,1,1,5,1,10.4,0,1.1,23.3,3,8.5,1183
1,-1,-1,-4,4,24.0,0,0.0,3.2,2,4.2,1531
-1,1,-1,-3,5,10.5,3,6.0,12.4,2,1.9,1008
1,1,-1,-17,9,20.7,1,1.4,4.4,2,5.8,1198
-1,-1,-1,-4,3,2.8,1,7.4,15.6,2,2.5,266
1,1,-1,-8,1,16.2,0,0.8,19.3,2,6.2,607
1,1,-1,-22,4,17.7,2,6.7,13.3,2,2.3,2320
1,-1,-1,-5,9,18.4,0,0.7,5.5,2,2.4,1815
1,1,1,5,3,13.0,0,0.8,11.6,2,5.8,472
1,-1,-1,-11,4,12.0,15,11.6,4.0,2,1.7,1063
1,1,-1,-9,4,18.2,0,1.0,22.6,3,17.2,806
-1,1,-1,-1,10,14.7,0,0.5,4.8,2,4.1,2043
1,1,-1,-5,2,15.9,0,0.9,2.2,2,1.9,1092
-1,-1,1,8,10,13.5,10,9.9,9.0,2,2.1,1532
-1,1,1,6,4,19.9,1,1.9,10.3,2,2.9,1113
-1,-1,-1,-9,13,12.7,6,5.4,10.1,2,3.3,1553
1,-1,1,15,4,0.0,0,0.8,22.3,3,4.6,6
-1,1,1,17,6,4.4,3,5.0,25.1,3,2.5,2591
-1,-1,-1,-23,2,9.8,2,2.7,5.1,2,0.8,636
1,1,1,2,1,11.7,4,3.5,15.2,2,3.4,251
-1,-1,1,1,15,3.0,2,3.0,19.1,2,4.5,2321
1,-1,-1,-6,9,10.4,0,0.9,26.4,3,4.8,1516
-1,-1,1,1,14,9.0,0,0.5,4.1,2,2.8,2448
-1,1,1,8,5,4.1,0,0.9,20.4,2,5.5,1022
1,1,-1,-6,5,14.9,9,9.3,3.4,2,1.9,1007
1,1,-1,-3,4,6.6,0,1.7,2.8,2,2.9,340
-1,1,-1,-6,4,13.2,0,0.9,21.9,2,4.5,1663
-1,-1,-1,-5,3,16.0,0,1.8,23.4,3,3.1,611
1,-1,-1,-6,6,5.0,0,0.8,25.4,3,4.6,839
1,1,1,16,17,0.0,9,6.4,25.3,3,3.9,1444
-1,1,1,7,12,24.0,0,0.7,1.6,2,2.4,1841
1,-1,1,8,6,10.4,0,0.6,1.5,2,9.3,2001
1,-1,1,14,1,3.3,0,0.7,27.6,3,4.7,31
1,1,-1,-1,4,9.7,19,13.9,10.2,2,3.0,1164
1,-1,-1,-2,14,12.9,0,0.9,24.0,3,6.9,1860
-1,-1,1,3,12,11.3,0,1.2,24.6,3,7.1,2766
-1,-1,-1,-12,10,17.2,9,6.8,8.1,2,2.5,1532
1,1,1,22,2,7.4,0,0.8,23.7,3,6.3,2270
1,-1,1,4,10,21.9,2,3.3,0.8,2,18.7,849
1,1,1,2,5,10.0,0,1.2,8.9,2,2.7,1960
1,-1,-1,-9,4,10.5,0,0.9,17.7,2,5.7,169
-1,-1,-1,-16,15,16.0,2,2.0,4.5,2,1.1,2567
-1,-1,1,16,2,6.5,1,2.2,5.6,2,0.8,528
1,-1,1,19,3,9.7,1,3.2,9.3,2,2.4,1004
-1,1,-1,-20,5,3.7,3,3.0,16.0,2,5.0,155
-1,-1,-1,-2,6,21.0,3,3.3,8.8,2,1.5,989
-1,-1,1,10,4,0.0,0,0.9,17.5,2,5.3,3
-1,1,-1,-11,1,8.1,2,2.5,14.2,2,3.5,473
1,-1,1,19,18,6.7,6,7.0,17.3,2,3.5,2336
-1,-1,1,23,1,14.7,0,0.8,21.2,2,7.1,1389
1,1,-1,-9,9,14.3,13,9.4,2.6,2,1.7,2238
-1,-1,1,5,11,7.9,0,1.0,25.0,3,6.4,1771
-1,-1,-1,-29,2,15.0,0,0.7,19.8,2,4.4,679
-1,1,1,7,14,15.0,0,0.9,17.0,2,8.8,2413
